,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name_x,date,time,url_x,constructorRef,name_y,nationality,url_y
385,9796,411,1,56.0,2,2,2,1986,8,34,French Grand Prix,1986-07-06,\N,http://en.wikipedia.org/wiki/1986_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
386,9783,410,1,47.0,2,2,2,1986,7,37,Detroit Grand Prix,1986-06-22,\N,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
387,9809,412,1,60.0,2,2,2,1986,9,38,British Grand Prix,1986-07-13,\N,http://en.wikipedia.org/wiki/1986_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
388,9822,413,1,63.0,2,2,2,1986,10,10,German Grand Prix,1986-07-27,\N,http://en.wikipedia.org/wiki/1986_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
389,9835,414,1,63.0,2,2,2,1986,11,11,Hungarian Grand Prix,1986-08-10,\N,http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
390,9848,415,1,72.0,2,2,3,1986,12,23,Austrian Grand Prix,1986-08-17,\N,http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
391,9861,416,1,75.0,2,2,3,1986,13,14,Italian Grand Prix,1986-09-07,\N,http://en.wikipedia.org/wiki/1986_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
392,9875,417,1,81.0,2,2,3,1986,14,27,Portuguese Grand Prix,1986-09-21,\N,http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
393,9889,418,1,87.0,2,2,3,1986,15,32,Mexican Grand Prix,1986-10-12,\N,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
394,9903,419,1,96.0,2,2,4,1986,16,29,Australian Grand Prix,1986-10-26,\N,http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
395,9909,420,1,9.0,1,1,1,1985,1,36,Brazilian Grand Prix,1985-04-07,\N,http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
396,9923,421,1,9.0,3,3,1,1985,2,27,Portuguese Grand Prix,1985-04-21,\N,http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
397,9938,422,1,12.0,3,3,1,1985,3,21,San Marino Grand Prix,1985-05-05,\N,http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
398,9953,423,1,21.0,3,3,2,1985,4,6,Monaco Grand Prix,1985-05-19,\N,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
399,9969,424,1,25.0,3,3,2,1985,5,7,Canadian Grand Prix,1985-06-16,\N,http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
400,10017,425,1,25.0,3,3,2,1985,6,37,Detroit Grand Prix,1985-06-23,\N,http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
401,10049,426,1,29.0,3,3,2,1985,7,34,French Grand Prix,1985-07-07,\N,http://en.wikipedia.org/wiki/1985_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
402,10065,427,1,38.0,2,2,3,1985,8,9,British Grand Prix,1985-07-21,\N,http://en.wikipedia.org/wiki/1985_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
403,10081,428,1,46.0,2,2,3,1985,9,20,German Grand Prix,1985-08-04,\N,http://en.wikipedia.org/wiki/1985_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
404,10097,429,1,55.0,2,2,4,1985,10,23,Austrian Grand Prix,1985-08-18,\N,http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
405,10113,430,1,70.0,2,2,5,1985,11,39,Dutch Grand Prix,1985-08-25,\N,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
406,10129,431,1,79.0,1,1,6,1985,12,14,Italian Grand Prix,1985-09-08,\N,http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
407,10146,432,1,83.0,1,1,6,1985,13,13,Belgian Grand Prix,1985-09-15,\N,http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
408,10163,433,1,86.0,1,1,6,1985,14,38,European Grand Prix,1985-10-06,\N,http://en.wikipedia.org/wiki/1985_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
409,10180,434,1,90.0,1,1,6,1985,15,30,South African Grand Prix,1985-10-19,\N,http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
410,10197,435,1,90.0,1,1,6,1985,16,29,Australian Grand Prix,1985-11-03,\N,http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
411,10214,436,1,9.0,1,1,1,1984,1,36,Brazilian Grand Prix,1984-03-25,\N,http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
412,10227,437,1,24.0,1,1,2,1984,2,30,South African Grand Prix,1984-04-07,\N,http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
413,10242,438,1,24.0,1,1,2,1984,3,40,Belgian Grand Prix,1984-04-29,\N,http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
414,10287,440,1,42.0,1,1,4,1984,5,41,French Grand Prix,1984-05-20,\N,http://en.wikipedia.org/wiki/1984_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
415,10272,439,1,33.0,1,1,3,1984,4,21,San Marino Grand Prix,1984-05-06,\N,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
416,10302,441,1,46.5,1,1,5,1984,6,6,Monaco Grand Prix,1984-06-03,\N,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
417,10317,442,1,56.5,1,1,5,1984,7,7,Canadian Grand Prix,1984-06-17,\N,http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
418,10332,443,1,59.5,1,1,5,1984,8,37,Detroit Grand Prix,1984-06-24,\N,http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
419,10347,444,1,59.5,1,1,5,1984,9,42,Dallas Grand Prix,1984-07-08,\N,http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
420,10362,445,1,68.5,1,1,6,1984,10,38,British Grand Prix,1984-07-22,\N,http://en.wikipedia.org/wiki/1984_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
421,10377,446,1,83.5,1,1,7,1984,11,10,German Grand Prix,1984-08-05,\N,http://en.wikipedia.org/wiki/1984_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
422,10392,447,1,92.5,1,1,8,1984,12,23,Austrian Grand Prix,1984-08-19,\N,http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
423,10407,448,1,107.5,1,1,9,1984,13,39,Dutch Grand Prix,1984-08-26,\N,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
424,10452,450,1,128.5,1,1,11,1984,15,20,European Grand Prix,1984-10-07,\N,http://en.wikipedia.org/wiki/1984_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
425,10437,449,1,116.5,1,1,10,1984,14,14,Italian Grand Prix,1984-09-09,\N,http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
426,10467,451,1,143.5,1,1,12,1984,16,27,Portuguese Grand Prix,1984-10-21,\N,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
427,10483,452,1,4.0,2,2,0,1983,1,36,Brazilian Grand Prix,1983-03-13,\N,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
428,10498,453,1,19.0,1,1,1,1983,2,43,United States Grand Prix West,1983-03-27,\N,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
429,10513,454,1,19.0,1,1,1,1983,3,34,French Grand Prix,1983-04-17,\N,http://en.wikipedia.org/wiki/1983_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
430,10528,455,1,21.0,2,2,1,1983,4,21,San Marino Grand Prix,1983-05-01,\N,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
431,10543,456,1,21.0,4,4,1,1983,5,6,Monaco Grand Prix,1983-05-15,\N,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
432,10558,457,1,21.0,5,5,1,1983,6,13,Belgian Grand Prix,1983-05-22,\N,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
433,10573,458,1,25.0,5,5,1,1983,7,37,Detroit Grand Prix,1983-06-05,\N,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
434,10588,459,1,26.0,5,5,1,1983,8,7,Canadian Grand Prix,1983-06-12,\N,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
435,10603,460,1,27.0,5,5,1,1983,9,9,British Grand Prix,1983-07-16,\N,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
436,10619,461,1,29.0,5,5,1,1983,10,10,German Grand Prix,1983-08-07,\N,http://en.wikipedia.org/wiki/1983_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
437,10635,462,1,30.0,5,5,1,1983,11,23,Austrian Grand Prix,1983-08-14,\N,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
438,10651,463,1,34.0,5,5,1,1983,12,39,Dutch Grand Prix,1983-08-28,\N,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
439,10667,464,1,34.0,5,5,1,1983,13,14,Italian Grand Prix,1983-09-11,\N,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
440,10715,466,1,34.0,5,5,1,1983,15,30,South African Grand Prix,1983-10-15,\N,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
441,10699,465,1,34.0,5,5,1,1983,14,38,European Grand Prix,1983-09-25,\N,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
442,10732,467,1,4.0,3,3,0,1982,1,30,South African Grand Prix,1982-01-23,\N,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
443,10749,468,1,10.0,2,2,0,1982,2,36,Brazilian Grand Prix,1982-03-21,\N,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
444,10766,469,1,20.0,2,2,1,1982,3,43,United States Grand Prix West,1982-04-04,\N,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
445,10783,470,1,20.0,2,2,1,1982,4,21,San Marino Grand Prix,1982-04-25,\N,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
446,10800,471,1,29.0,1,1,2,1982,5,40,Belgian Grand Prix,1982-05-09,\N,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
447,10817,472,1,29.0,1,1,2,1982,6,6,Monaco Grand Prix,1982-05-23,\N,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
448,10834,473,1,38.0,1,1,3,1982,7,37,Detroit Grand Prix,1982-06-06,\N,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
449,10851,474,1,42.0,1,1,3,1982,8,7,Canadian Grand Prix,1982-06-13,\N,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
450,10868,475,1,45.0,1,1,3,1982,9,39,Dutch Grand Prix,1982-07-03,\N,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
451,10885,476,1,54.0,1,1,4,1982,10,38,British Grand Prix,1982-07-18,\N,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
452,10902,477,1,54.0,1,1,4,1982,11,34,French Grand Prix,1982-07-25,\N,http://en.wikipedia.org/wiki/1982_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
453,10919,478,1,54.0,2,2,4,1982,12,10,German Grand Prix,1982-08-08,\N,http://en.wikipedia.org/wiki/1982_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
454,10936,479,1,56.0,2,2,4,1982,13,23,Austrian Grand Prix,1982-08-15,\N,http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
455,10953,480,1,60.0,2,2,4,1982,14,41,Swiss Grand Prix,1982-08-29,\N,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
456,10970,481,1,63.0,2,2,4,1982,15,14,Italian Grand Prix,1982-09-12,\N,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
457,11021,482,1,69.0,2,2,4,1982,16,44,Caesars Palace Grand Prix,1982-09-25,\N,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
458,11050,483,1,0.0,15,15,0,1981,1,43,United States Grand Prix West,1981-03-15,\N,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
459,11066,484,1,0.0,12,12,0,1981,2,36,Brazilian Grand Prix,1981-03-29,\N,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
460,11082,485,1,0.0,12,12,0,1981,3,25,Argentine Grand Prix,1981-04-12,\N,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
461,11098,486,1,1.0,11,11,0,1981,4,21,San Marino Grand Prix,1981-05-03,\N,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
462,11115,487,1,1.0,11,11,0,1981,5,40,Belgian Grand Prix,1981-05-17,\N,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
463,11132,488,1,1.0,11,11,0,1981,6,6,Monaco Grand Prix,1981-05-31,\N,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
464,11149,489,1,5.0,8,8,0,1981,7,45,Spanish Grand Prix,1981-06-21,\N,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
465,11166,490,1,11.0,7,7,0,1981,8,41,French Grand Prix,1981-07-05,\N,http://en.wikipedia.org/wiki/1981_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
466,11183,491,1,20.0,5,5,1,1981,9,9,British Grand Prix,1981-07-18,\N,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
467,11234,493,1,22.0,6,6,1,1981,11,23,Austrian Grand Prix,1981-08-16,\N,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
468,11217,492,1,21.0,6,6,1,1981,10,10,German Grand Prix,1981-08-02,\N,http://en.wikipedia.org/wiki/1981_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
469,11251,494,1,22.0,6,6,1,1981,12,39,Dutch Grand Prix,1981-08-30,\N,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
470,11268,495,1,22.0,6,6,1,1981,13,14,Italian Grand Prix,1981-09-13,\N,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
471,11285,496,1,28.0,6,6,1,1981,14,7,Canadian Grand Prix,1981-09-27,\N,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
472,11302,497,1,28.0,6,6,1,1981,15,44,Caesars Palace Grand Prix,1981-10-17,\N,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
473,11310,498,1,1.0,6,6,0,1980,1,25,Argentine Grand Prix,1980-01-13,\N,http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
474,11325,499,1,3.0,8,8,0,1980,2,18,Brazilian Grand Prix,1980-01-27,\N,http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
475,11340,500,1,3.0,8,8,0,1980,3,30,South African Grand Prix,1980-03-01,\N,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
476,11355,501,1,6.0,8,8,0,1980,4,43,United States Grand Prix West,1980-03-30,\N,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
477,11370,502,1,6.0,8,8,0,1980,5,40,Belgian Grand Prix,1980-05-04,\N,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
478,11385,503,1,6.0,8,8,0,1980,6,6,Monaco Grand Prix,1980-05-18,\N,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
479,11400,504,1,6.0,8,8,0,1980,7,34,French Grand Prix,1980-06-29,\N,http://en.wikipedia.org/wiki/1980_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
480,11415,505,1,7.0,8,8,0,1980,8,38,British Grand Prix,1980-07-13,\N,http://en.wikipedia.org/wiki/1980_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
481,11430,506,1,7.0,8,8,0,1980,9,10,German Grand Prix,1980-08-10,\N,http://en.wikipedia.org/wiki/1980_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
482,11445,507,1,7.0,9,9,0,1980,10,23,Austrian Grand Prix,1980-08-17,\N,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
483,11460,508,1,8.0,8,8,0,1980,11,39,Dutch Grand Prix,1980-08-31,\N,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
484,11475,509,1,8.0,9,9,0,1980,12,21,Italian Grand Prix,1980-09-14,\N,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
485,11490,510,1,11.0,8,8,0,1980,13,7,Canadian Grand Prix,1980-09-28,\N,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
486,11505,511,1,11.0,9,9,0,1980,14,46,United States Grand Prix,1980-10-05,\N,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
487,23991,512,1,4.0,3,3,0,1979,1,25,Argentine Grand Prix,1979-01-21,\N,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
488,24006,513,1,4.0,3,3,0,1979,2,18,Brazilian Grand Prix,1979-02-04,\N,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
489,24021,514,1,4.0,5,5,0,1979,3,30,South African Grand Prix,1979-03-03,\N,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
490,24036,515,1,4.0,5,5,0,1979,4,43,United States Grand Prix West,1979-04-08,\N,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
491,24051,516,1,4.0,5,5,0,1979,5,45,Spanish Grand Prix,1979-04-29,\N,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
492,24067,517,1,5.0,5,5,0,1979,6,40,Belgian Grand Prix,1979-05-13,\N,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
493,24084,518,1,8.0,6,6,0,1979,7,6,Monaco Grand Prix,1979-05-27,\N,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
494,24101,519,1,8.0,7,7,0,1979,8,41,French Grand Prix,1979-07-01,\N,http://en.wikipedia.org/wiki/1979_French_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
495,24118,520,1,11.0,7,7,0,1979,9,9,British Grand Prix,1979-07-14,\N,http://en.wikipedia.org/wiki/1979_British_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
496,24135,521,1,13.0,7,7,0,1979,10,10,German Grand Prix,1979-07-29,\N,http://en.wikipedia.org/wiki/1979_German_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
497,24144,522,1,13.0,7,7,0,1979,11,23,Austrian Grand Prix,1979-08-12,\N,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
498,24161,523,1,13.0,7,7,0,1979,12,39,Dutch Grand Prix,1979-08-26,\N,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
499,24178,524,1,13.0,7,7,0,1979,13,14,Italian Grand Prix,1979-09-09,\N,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
500,24196,525,1,14.0,7,7,0,1979,14,7,Canadian Grand Prix,1979-09-30,\N,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
501,24215,526,1,15.0,7,7,0,1979,15,46,United States Grand Prix,1979-10-07,\N,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
